Id,Predicted
1,17.684261978349344
2,19.405789358568427
3,17.633452855464846
4,19.22826667692193
5,19.028280205232164
6,20.99499469576215
7,20.835319820304456
8,22.27523303723975
9,27.41903249861479
10,24.834871727798486
11,25.551410186771328
12,22.116286461824235
13,26.083245585487802
14,26.82070264499987
15,29.397282096379776
16,26.03305855484227
17,25.03587115104345
18,21.463814650438728
19,23.44890711478265
20,22.889781880437354
21,21.860923456991518
22,25.404521055143036
23,21.102619026062506
24,24.548141025882437
25,26.77813359485906
26,28.159889885455534
27,17.813263595637924
28,18.439003143605092
29,20.301556686326233
30,17.771210253037083
31,21.373569103609054
32,20.474460863926026
33,21.676510390662003
34,22.16973103665267
35,20.774588372401983
36,25.016028602556517
37,21.735261967390354
38,21.08716198026893
39,18.080043741752664
40,16.232532410483792
41,18.79521486814708
42,21.21795158125846
43,26.1579622661496
44,24.917466098885164
45,21.947789709516574
46,18.14972519860052
47,22.450722743273104
48,25.458948959173835
49,25.878282439403826
50,27.867526726461413
51,27.962489269844532
52,28.53650505683825
53,28.693318950989372
54,17.49195831246493
55,25.79595053004627
56,26.70023373062994
57,21.830394262666317
58,21.58766123512493
59,19.04949374959157
60,17.626261117340356
61,14.838933890540389
62,13.708267189265316
63,15.184017202317609
64,15.980164195442299
65,16.363779386943936
66,17.19494538436906
67,14.924953147226981
68,18.2825134417531
69,16.508429305380584
70,17.368466378146827
71,23.22409170808612
72,23.808051459096227
73,22.791564777537054
74,31.987668504199675
75,26.40032438110528
76,27.07635877512505
77,31.43713587993043
78,21.014223978329692
79,22.916244904968067
80,23.134540614257542
81,18.39938073544933
82,21.780632834979713
83,20.459198876086322
84,18.321541014322882
85,19.40775287299517
86,18.989258750344447
87,20.54212205168279
88,20.698701654435503
89,17.46002998737826
90,17.57465039160485
91,17.315097257472623
92,20.63190001933873
93,21.616665581756628
94,18.91166624418126
95,22.038988897742854
96,23.587463171608704
97,21.547748172749923
98,23.53523305944457
99,28.533865337821005
100,33.40061902829264
101,28.95553814879988
102,16.196931128166348
103,16.109887752029895
104,16.042331468850108
105,15.081878305217938
