Id,Predicted
1,18.45255371762322
2,20.92566269827263
3,18.57375277831885
4,21.060315837336223
5,19.898310664050854
6,22.253087437330564
7,21.71305530710396
8,24.615720414123075
9,30.133313216732773
10,28.131958949924247
11,27.883210505485017
12,25.488071888097764
13,28.65240463971596
14,29.667083738150296
15,33.44106648773028
16,28.224433549914032
17,28.19708803439451
18,23.97380037910049
19,25.600408293603277
20,23.57490833379044
21,23.46298734094043
22,28.058393910673907
23,23.313024769519885
24,28.64194058202009
25,29.544363723395733
26,27.436619791012713
27,18.563319684351775
28,19.829312521297386
29,22.46234609901942
30,20.818289023840446
31,23.46718747419439
32,23.02230881655694
33,23.49598354787059
34,24.468194051644716
35,23.465181060250202
36,28.217289274117242
37,22.9694083311054
38,22.897927926080023
39,18.81769349123328
40,17.11099152161095
41,19.89746305716377
42,23.272529416031844
43,27.502032698805444
44,26.953139902704407
45,24.50513484501891
46,19.115018469932554
47,24.018781446466782
48,27.979282527447204
49,28.255419873248428
50,31.361174438395665
51,30.923716250388658
52,31.977108290118608
53,31.111746267314267
54,18.372835494240555
55,29.477453793421382
56,27.63299199089074
57,22.485740422870258
58,23.39586391080013
59,20.282914801755318
60,19.362964006909994
61,15.563919001237737
62,14.185641950245424
63,15.934049093915572
64,16.544197076461735
65,16.741496541980936
66,18.699292898435257
67,16.262315996064025
68,18.951344975230395
69,17.078251289091877
70,18.119217061840775
71,25.64058295667934
72,26.425849794484353
73,22.793308809631743
74,35.62340579884355
75,30.22754144487137
76,30.28282896609528
77,33.62285920441613
78,22.81393345875758
79,25.26427412994442
80,21.903329892974682
81,20.80010433388962
82,24.38378358387103
83,22.81074392157333
84,19.405742256300307
85,21.57509816550839
86,20.319502731103217
87,22.77724003774407
88,21.749823275614244
89,18.39272324646731
90,18.48451728217278
91,17.571699239327305
92,22.291188474112865
93,23.06918151440643
94,20.362762429498872
95,24.464513547282287
96,26.298583160395268
97,23.381170917331886
98,26.690067422878265
99,32.62313341205763
100,38.185682856487176
101,29.644535770706035
102,15.781078105422186
103,18.4083902574775
104,16.687217997952242
105,16.077082395297243
106,21.107023080957575
107,23.991126508736656
108,25.715665839591637
109,16.501638632856203
110,16.098373952468478
111,16.886086512699087
112,15.391076801293952
113,18.74211624233937
114,23.616975667860977
115,16.832395791011628
116,20.504588474201213
117,21.22369586904145
118,25.389135435987868
119,21.97652909970104
120,23.138084129903604
121,21.694556830678643
122,20.51883197029849
123,24.37439522110152
124,25.492686951557843
125,33.68098287510281
126,24.80224895667041
127,31.359791836055145
128,30.118418390581986
129,26.402584385083415
130,29.644915328542268
131,27.940917782313118
132,33.24209623147916
133,22.964898684809278
134,22.231541138147158
135,20.268645363466455
136,20.86988559456585
137,27.702880493801295
138,21.9772340676709
139,23.13730454256651
140,23.20381702071354
141,30.917519537237432
142,26.9668158514031
143,18.518677258584685
144,23.8421097518347
145,17.53780969790911
146,21.546885379640976
147,22.483004818074512
148,20.482601025188266
149,19.722381627834473
150,16.080474346601964
151,17.57764719445331
152,18.47960983230914
153,21.19244998147209
154,23.89270251941698
155,20.138768028451334
156,23.328970704548915
157,22.150919377059513
158,19.491986643983704
159,24.230994966901143
160,22.922879898447476
161,30.727642655542446
162,15.513018155689647
163,16.116418128292146
164,16.358918352494786
165,18.126220232983336
166,17.9345233379144
167,22.8591143899736
168,32.14620744894576
169,27.12474912925062
170,27.669137506934597
171,31.349027899572064
172,18.63469287020695
173,19.665314072249803
174,19.348646707171394
175,22.205113338192298
176,23.103650814810024
177,23.464114024856407
178,23.55660648415232
179,21.967792801838463
180,22.44675288943126
181,21.27604561643917
182,22.864947274029188
183,25.180673103947235
184,24.285003664097374
185,29.588033520450246
186,21.364348282592374
187,23.795086570234034
188,26.96174901364978
189,26.142499520613445
190,30.522896508191394
191,21.600460505197866
192,22.549934331691823
193,20.883703842207613
194,19.21394417107182
195,25.110146063097858
196,24.201260051794073
197,26.19715679116883
198,22.55327708822408
199,22.148700053209865
200,28.14676334176781
201,25.314751292623523
202,29.6976843945313
203,19.87336031439118
204,18.174237719952583
205,18.31251184538844
206,16.817841613380253
207,15.92289860081013
208,18.843775160737202
209,15.64464547499741
210,17.194494726747344
211,19.129627913363976
212,18.95799653239925
213,20.713983960639972
214,21.849181706980325
215,17.609367424717238
216,20.665697044080854
217,21.08594031708596
218,21.028671572443315
219,19.533309638954385
220,21.444122450591372
221,22.636303264269582
222,22.47861798177732
223,23.228013403149514
224,22.928719884680596
225,21.780861308069422
226,21.20531833823763
227,22.42783423306312
228,23.81763754969272
229,21.058187220850396
230,20.40837217304516
231,18.990368414445843
232,18.188972043289844
233,20.905492882766197
234,20.704277122281844
235,21.913491791272882
236,20.884042747368888
237,21.97370223779922
238,25.7423777185588
239,21.16159432301808
240,21.12123505140768
241,22.225489119016657
242,24.924441098271743
243,19.255003201122108
244,18.504958475040812
245,19.138739909235895
246,21.045978052084788
247,26.00272305977326
248,22.964525288710334
249,25.233385369633467
250,30.335811346096648
251,20.32784903120684
252,25.136661720096654
253,22.508333601049173
254,21.879097428035905
255,21.405499537655736
256,23.500726726055042
257,19.479903898193662
258,15.393469973896682
259,17.664495904919765
260,16.21077977928734
261,17.644934650244387
262,18.891226034611456
263,22.19316289247857
264,19.65570520983174
265,21.318213408686972
266,19.798984406365406
267,17.37412737483188
268,19.16604933998798
269,21.09506080532636
270,17.021278822058076
271,20.866272633919046
272,22.158125771978558
273,18.141147437215977
274,24.00172457572863
275,20.38916110659763
276,20.28467926925923
277,21.735943642473018
278,16.920534424761374
279,21.646794717627948
280,22.803764102825138
281,23.06456886563835
282,21.8614172772017
283,21.27941800078522
284,24.692405357478517
285,22.361651682563092
286,23.68381315279902
287,20.375763862303927
288,22.09659765015481
289,20.00976587572331
290,14.23021779388062
291,14.719185901009713
292,14.71359779231502
293,14.808726658593324
294,16.660433078978055
295,16.235279105170342
296,17.946144453011506
297,15.676999083051175
298,15.461774477033144
299,14.69751949266991
300,15.417649218044122
301,16.189580885173218
302,14.218415644175286
303,14.989661176065036
304,15.393994801490638
305,14.674705102817938
306,14.989239839552337
307,13.470189152069704
308,13.943742662315426
309,14.145224225381245
310,14.94445086155848
311,20.47086426606584
312,22.638966380186787
313,19.95782034178979
314,23.03851015112697
315,19.69900711573054
316,19.34102616675802
317,19.967243416353504
318,20.422687031651268
319,23.055962800134473
320,19.249977344529366
321,17.35778821268296
322,17.293541116238504
323,14.580897925945878
324,15.472297193154006
325,15.560983610715555
326,14.69739196900928
327,13.862803377588286
328,15.69320309530591
329,14.949460090159976
330,15.048214105667148
331,13.73694345077992
332,15.615512358335376
333,14.186589381290318
334,14.053716513918541
335,13.240829990135271
336,13.811627671944198
337,14.375528439383512
338,15.543314978968937
339,18.61399604479577
340,20.31961419516155
341,23.827804068610327
342,16.402802922211688
343,16.29219210727539
344,15.201823758381877
345,16.43769037038215
346,15.238402570001893
347,13.625561055966516
348,14.055433714578632
349,17.124447835429915
350,17.403128943728092
351,14.685867487027545
352,17.252553959937124
353,16.302491272437436
354,13.933289336686954
355,15.068951095345723
356,14.919883431768923
357,14.974498476059876
358,13.50460482778277
359,13.993840722710884
360,15.35009228333964
361,13.448529588391816
362,14.000393982678577
363,13.552990265047482
364,13.518074852054305
365,14.280744372741871
366,12.919867596816873
367,15.239786272039998
368,13.862418800858261
369,14.118024931215327
370,14.618680489749806
371,14.133341573580195
372,14.774506877990714
373,13.614909598196574
374,14.065663749067959
375,13.291305503253582
376,13.96824589284316
377,15.136760474855352
378,14.272582908892366
379,14.824647899305411
380,14.822238839191115
381,16.474976115255338
382,14.757597229085162
383,15.241337769432825
384,14.200611175746651
385,14.468903482466166
386,15.94232551716868
387,17.527815824392757
388,18.915861831839536
389,15.069296883783517
390,14.651622456611033
391,14.21586899048432
392,14.43090945037673
393,13.689129269196723
394,13.242700041669126
395,14.51198415822266
396,13.79134945327439
397,13.44364832121628
398,12.866372865194666
399,12.812823556601145
400,13.798696548621466
401,13.194106189454704
402,14.97908227728827
403,13.88989222970992
404,15.15472883712124
405,14.754877155889274
406,14.288724119469741
407,15.68975683103392
408,14.316530633647465
409,15.654272566075898
410,13.995538228578393
411,13.280032120882508
412,14.303865936551436
413,13.35650147252311
414,14.886611085503954
415,13.718250301662554
416,13.957128927708522
417,14.524475289845077
418,13.63571964292684
419,14.668865353275459
420,14.234763997257193
421,16.142346820302087
422,13.084907698440343
423,14.272625016890153
424,14.577193158395216
425,13.622852825460559
426,13.8789023094856
427,13.777799921683446
428,13.23451251694852
429,13.317376223989418
430,13.412692044167867
431,13.604711106286539
432,14.193099608461878
433,14.554202208975829
434,14.5618670972998
435,14.382769734730658
436,14.901043710438085
437,13.796291110618212
438,14.341200659025644
439,15.248503016453641
440,15.71837485586933
441,15.934862272446512
442,15.559232062364433
443,16.355053615008444
444,13.99561116796681
445,14.296186572225348
446,13.928809688058674
447,13.81474673787776
448,14.8642172126918
449,14.022741196444052
450,14.633112367599994
451,14.495389630499059
452,14.925404382919135
453,13.820199877849504
454,13.263776549401216
455,15.107833520509526
456,13.887853021157104
457,13.839521310964479
458,14.572401968032926
459,13.837798800442956
460,14.626241690876505
461,13.825200034378913
462,14.666311963085525
463,14.484310498240625
464,13.666832793996411
465,15.083532919837259
466,15.396021022598653
467,14.950988821746872
468,14.16967227305044
469,15.509708968049127
470,13.194719954038451
471,13.846756474510277
472,13.627676294795013
473,15.254075287375171
474,14.509599809185255
475,15.48309859932369
476,13.412883590929374
477,14.329593742264937
478,15.21398263948328
479,15.79449938965554
480,14.455329327463208
481,16.620673032660978
482,15.930266445112686
483,17.443650600885952
484,16.943197448733628
485,15.801340400732347
486,13.655627385605788
487,14.186628865117918
488,13.70550268200505
489,13.333955222515318
490,14.542883973152342
491,13.285906597453595
492,14.070315971858697
493,12.922601311273137
494,14.01067149312103
495,14.119918041390516
496,12.812116388296719
497,14.048582591853593
498,14.515900144771619
499,15.520758693007876
500,17.075306428778042
501,21.55652580683074
502,16.93027015076417
503,19.52182884636559
