Id,Predicted
1,-135.43109270236937
2,-120.58064189603294
3,-144.9066995553998
4,-125.6125327195539
5,-137.35861186032213
6,-142.67247385003472
7,-120.25276297777465
8,-154.79067347005125
9,-134.39243751552658
10,-147.0415862052345
11,-139.7006730499539
12,-125.89481515947851
13,-154.24451070863748
14,-120.69543173748015
15,-138.4313524896116
16,-124.4335862201412
17,-108.49140337658233
18,-107.3553158051122
19,-129.23826188267458
20,-120.5144403774246
21,-136.37618902948734
22,-129.15459623061506
23,-126.9784917062801
24,-152.04347819064876
25,-115.00151521367103
26,-146.7131961355407
27,-123.85347541980126
28,-120.35889961602462
29,-124.44468577292336
30,-109.53451364821572
31,-138.31790094480093
32,-102.60877496681796
33,-138.65259960481396
34,-126.90316129559902
35,-125.04193881049966
36,-151.00679792297794
37,-108.60681505196908
38,-142.01769400843014
39,-125.15628676612278
40,-130.5123544350815
41,-138.45984638977484
42,-108.02069144450871
43,-129.42793212296237
44,-113.10273838148956
45,-136.5975981462151
46,-119.61826594134985
47,-117.15757810728489
48,-132.79002233779366
49,-97.29255898840354
50,-130.02847804918702
51,-106.74956176585258
52,-110.1664205069223
53,-114.06660064087785
54,-107.07680206438849
55,-124.32718813220973
56,-112.14554355649925
57,-137.37089608255857
58,-127.54625965028521
59,-116.08421059446522
60,-145.9122013190456
61,-135.57589538546884
62,-140.10192798844287
63,-117.36267684875924
64,-110.76458099112108
65,-129.69721332733786
66,-122.92892773079076
67,-122.32020084952005
68,-97.11886236605301
69,-94.87546372284093
70,-78.25791413668959
71,-68.62715825097314
72,-65.88815635652155
73,-56.95982005066747
74,-97.40498140659417
75,-89.86720387773173
76,-91.80379992130105
77,-112.75427690450758
78,-75.38309723671962
79,-124.70165110427664
80,-95.62986065458266
81,-132.37592838150258
82,-123.77048876617404
83,-112.75546265437119
84,-139.58636294539644
85,-98.76231264146132
86,-121.50808130642557
87,-106.98096438875116
88,-127.45691590821882
89,-143.39259140030265
90,-118.7047946834416
91,-144.61267500056306
92,-105.66694541732508
93,-128.41213984695347
94,-118.75000256741158
95,-110.31789355674242
96,-126.09888911018825
97,-100.39493812057344
98,-128.8885049492769
99,-120.67350850715918
100,-109.32656211471081
101,-118.23086888897268
102,-99.11456248861371
103,-124.30973611035218
104,-122.62017745668595
105,-136.74584487460052
106,-128.53130047007733
107,-132.1403848322361
108,-139.2822007652313
109,-121.22466917224214
110,-135.4036052217913
111,-128.37536523860783
112,-121.90619054229974
113,-111.91175567355563
114,-88.21082785147902
115,-62.9156661813079
116,-78.62896110993027
117,-105.48787284272838
118,-102.63564134304269
119,-111.35216011046728
120,-141.97166438154085
121,-95.79222969665703
122,-142.93338859295656
123,-136.26579190877388
124,-135.8098819205903
125,-146.18468628288622
126,-112.4751991689674
127,-150.65203716282352
128,-119.78003995534196
129,-130.88983607626835
130,-128.30786168933682
131,-118.37726204395818
132,-123.4204468615927
133,-88.14643354198256
134,-117.45217972553083
135,-107.77341731263245
136,-132.4441801648001
137,-138.84226646007184
138,-110.16724555752538
139,-136.63461414614142
140,-108.34666839818946
141,-121.63816409267825
142,-108.70555271481072
143,-107.29294452918234
144,-125.9041845492859
145,-109.23437651082777
146,-142.2166098307253
147,-123.451868706591
148,-112.32217792010391
149,-122.33662994411857
150,-45.35610641658854
151,-135.26370025516923
152,-138.7358113109458
153,-113.71143644031132
154,-126.0126378193182
155,-107.06946223821933
156,-137.88567861628405
157,-113.19443252733696
158,-113.41080520294953
159,-128.52661254932272
160,-111.18750527636676
161,-138.802577411132
162,-117.32700775373168
163,-141.1145764038426
164,-139.3225927387814
165,-115.17292678052519
166,-101.71504499883156
167,-85.65932831227315
168,-110.2785759757755
169,-103.78178340105794
170,-117.69571343585685
171,-130.6439872218115
172,-124.89622201018656
173,-148.97997291150486
174,-148.12081233241773
175,-113.13513381436928
176,-88.96917693039724
177,-85.12331858954288
178,-115.42310209139731
179,-84.82843367594158
180,-84.15621117791613
181,-80.55711126662774
182,-104.47722693991226
183,-124.45606316243162
184,-113.93181381417183
185,-116.16981485317899
186,-113.82552233794073
187,-129.545150990662
188,-124.7010867482448
189,-103.87524111965296
190,-129.1027996613847
191,-93.67335233805467
192,-128.8285403779366
193,-111.58483989400415
194,-118.29766018994584
195,-131.88123620823123
196,-111.08213268625681
197,-126.19697975600153
198,-108.1016752418254
199,-124.99691198821313
200,-119.15800900133794
201,-105.58998628366173
202,-118.68277596005584
203,-91.35631609296907
204,-119.52457567048062
205,-115.32415956584836
206,-130.55651404937592
207,-127.65616106752347
208,-105.64321792795864
209,-120.15031589557849
210,-96.43772819579056
211,-112.70466106661188
212,-99.46856413691813
213,-107.7415106447243
214,-129.06487368694312
215,-102.41569350368822
216,-132.590713646286
217,-116.14810613327494
218,-103.21054076831125
219,-113.58857846429039
220,-119.92583860867133
221,-131.6832093532312
222,-107.74517705316879
223,-129.8036245933688
224,-119.6693098361094
225,-100.65498586314675
226,-114.53304315480827
227,-88.6300068523132
228,-126.69102446780884
229,-126.76322710697748
230,-136.92403736022115
231,-146.19026397116954
232,-103.44983694414752
233,-128.43755483345907
234,-99.84324595415099
235,-119.3196985801238
236,-110.58950867033882
237,-101.93623100911135
238,-126.57367229175658
239,-93.07353025006901
240,-113.64649674463274
241,-109.2980928690065
242,-120.48893060806544
243,-129.0912985237312
244,-77.92885680762771
245,-57.69854939320108
246,-37.7888784038038
247,-71.7318979266278
248,-85.42804541508846
249,-82.41587549536757
250,-89.25352216068504
251,-72.75647698388994
252,-106.04290219308537
253,-101.30856631805412
254,-102.87361544110975
255,-94.60705466613155
256,-118.38107340441161
257,-97.75961710131365
258,-137.25982683642098
259,-116.81227020005217
260,-134.0179113204114
261,-138.32158403120226
262,-98.7127160526531
263,-122.83835630809646
264,-122.675374194769
265,-124.83336881497634
266,-100.94468863847354
267,-126.25871370222653
268,-120.29141122074671
269,-121.03631146310518
270,-122.96630977728321
271,-114.03115689643083
272,-119.3965166259373
273,-99.41500871544964
274,-121.71439226193164
275,-102.31531518042432
276,-103.58185251968592
277,-101.1784974182341
278,-86.44002758416278
279,-116.86594448711377
280,-84.86603505021486
281,-108.72955701075185
282,-115.79552468988437
283,-108.24820721473601
284,-122.6972392919777
285,-69.65179811830538
286,-81.654537785675
287,-85.70106486601004
288,-58.884252815213685
289,-96.94291714423683
290,-118.61526328842785
291,-136.12457772447212
292,-117.65304250184403
293,-129.85558406403098
294,-113.91522317958976
295,-116.50715279780114
296,-129.41332703188561
297,-114.98033957556478
298,-125.72327049986231
299,-111.08019818537285
300,-121.47170617194274
301,-121.01318672877724
302,-103.75417583593709
303,-117.77456437632438
304,-110.62212872461053
305,-132.27653225923564
306,-121.52137162038373
307,-122.1316940429486
308,-132.33625617542924
309,-119.31265901695745
310,-140.26335732107648
311,-112.63991431470028
312,-130.76438737331756
313,-114.29153479854479
314,-127.56473883851908
315,-103.45317696008202
316,-106.14890519920999
317,-102.94612163872662
318,-101.32662386211683
319,-108.83171935797664
320,-105.38919052802568
321,-116.11300018096503
322,-103.07583400868316
323,-102.77922704388595
324,-114.5155450576013
325,-107.94792064858368
326,-134.92328742611306
327,-119.26962246774691
328,-123.3054218256148
329,-129.17298825404183
330,-142.59036740759674
331,-125.39682183676135
332,-139.80759540221976
333,-129.24548503562744
334,-146.96519539804822
335,-153.7685734353104
336,-159.04812413575704
337,-158.16570760335276
338,-158.30688916435656
339,-141.6704144148313
340,-139.52232580361238
341,-132.08884023432532
342,-121.57631258426355
343,-136.74888731842933
344,-95.30816914190106
345,-123.02062521467997
346,-130.66518644761672
347,-139.56442804276662
348,-152.4831174584973
349,-127.13138232499888
350,-145.5878217253548
351,-123.6123648042751
352,-131.89634386929123
353,-134.61985208303935
354,-133.24839493370604
355,-131.11417997675488
356,-112.38075850999905
357,-128.42750240692467
358,-108.93507106080894
359,-124.56326390621288
360,-123.51880036625204
361,-110.99075265590771
362,-129.38096663235268
363,-107.55688826388564
364,-127.18441118249518
365,-126.56803178412035
366,-111.36925549269377
367,-120.00805452456486
368,-116.62821119538799
369,-118.95997462204036
370,-112.18093912020741
371,-114.14538241601274
372,-117.24634376944829
373,-123.87855193220346
374,-128.2491350036695
375,-96.36207785803879
376,-124.41321318334282
377,-115.8404126000268
378,-127.49191898160889
379,-106.909324721123
380,-113.87494666813127
381,-117.21727088107892
382,-115.34693318200583
383,-115.57120980265273
384,-108.10966916507687
385,-121.90846138142429
386,-118.113531625807
387,-132.65234076577295
388,-114.09612985012319
389,-104.80993055946016
390,-115.09374051304276
391,-106.96500939034436
392,-121.8459440437342
393,-105.3007645980041
394,-108.29256644002704
395,-115.22105605776437
396,-104.01139470488398
397,-111.32923113530389
398,-99.4667532132622
399,-119.73202363975439
400,-110.72979955677867
401,-103.58383931044457
402,-118.59865734772764
403,-99.52188278526589
404,-117.15409499346579
405,-107.71092201844529
406,-112.50728294302648
407,-121.22289187455225
408,-101.70734363455348
409,-113.40883084458244
410,-108.86627180261857
411,-116.43384409735556
412,-114.67541770486977
413,-109.08287127054129
414,-126.65989285129463
415,-108.3058957534963
416,-119.06816770224567
417,-106.60112702944372
418,-114.85165209562871
419,-114.74869042727013
420,-115.69777315724423
421,-120.58032392616805
422,-104.49989250681335
423,-119.17726808457577
424,-104.46163219313395
425,-112.1414785218754
426,-121.88157955338977
427,-106.46834121495701
428,-125.01356453613808
429,-131.30543990842332
430,-131.36489502933992
431,-126.98847129326562
432,-126.4885973764911
433,-131.70199826257846
434,-114.09847493851122
435,-129.29361986276382
436,-113.6018364065348
437,-113.54510120339806
438,-125.37305084105857
439,-107.31657557957415
440,-128.84169103491064
441,-104.61801995539423
442,-111.77862892836721
443,-119.1500361455579
444,-103.28261367656181
445,-132.6145542672919
446,-109.32794028514328
447,-120.86732863473463
448,-119.49028445286847
449,-115.75766093613423
450,-126.7770533485789
451,-106.14054659393658
452,-113.98104109697648
453,-104.36948266332233
454,-116.49755406222692
455,-118.26745450621159
456,-97.20365193894982
457,-121.93860072050953
458,-91.189321352454
459,-108.41385806706393
460,-106.94275423101654
461,-95.8774848048928
462,-115.23008505854759
463,-105.71178975770012
464,-113.1244907436984
465,-134.6373334823487
466,-124.7963473432488
467,-137.22869376480864
468,-108.52400244093482
469,-125.96873575400778
470,-123.00157535133998
471,-110.05398947339698
472,-105.87294031437835
473,-121.27656264568051
474,-100.52533779081709
475,-111.52496642047872
476,-103.43329778878349
477,-119.15307966958933
478,-108.53498166406888
479,-100.00209631375317
480,-120.49995449254557
481,-99.57572558371825
482,-122.01880476108632
483,-109.44992803734134
484,-104.59546888148635
485,-89.74088828909166
486,-107.46118478411091
487,-132.04316519601622
488,-121.5088495519513
489,-116.66012036086161
490,-114.34104128435762
491,-105.63719032858414
492,-120.27572850088254
493,-106.15882696379543
494,-120.04309406438185
495,-124.8329972619384
496,-130.0985345493886
497,-120.26116432120749
498,-118.07222237748962
499,-134.7963177803055
500,-116.73680040244255
501,-114.1229348322321
502,-124.05361280322688
503,-125.39590527531082
504,-128.56719540110583
505,-108.876395193709
506,-142.22352950854085
507,-114.7641449636257
508,-127.40323522927093
509,-149.70614801600834
