Id,Predicted
1,18.36122087566805
2,19.747954418797285
3,17.937636453565773
4,19.476371035179042
5,18.79320686603225
6,20.530527652596298
7,20.290932579992145
8,22.87271126782387
9,28.73026884088953
10,25.371979633980466
11,26.37938733690963
12,23.591049377321465
13,25.3382549578525
14,26.983079171057188
15,29.72298028561344
16,26.513393127228934
17,25.86973036845921
18,22.5685456536806
19,23.66255282864197
20,23.3077262499539
21,21.893930363523005
22,24.869343709461837
23,21.994864420269707
24,26.922364296324158
25,27.53594544812318
26,28.054415951107174
27,18.21397128335797
28,18.926566020907764
29,20.903545304595887
30,19.176767674719276
31,22.292727713315255
32,22.302022410453638
33,21.71415462859646
34,23.06357548182269
35,21.840744009466558
36,25.86914942051822
37,22.453491619369455
38,21.444755436592168
39,18.433847710712506
40,17.01595569769204
41,18.46155548396484
42,21.65040462159204
43,24.560681516737567
44,25.43626172229458
45,22.16184044955414
46,18.333298382715917
47,21.998092129611514
48,25.934641589075518
49,25.25535568526977
50,27.834253191726496
51,29.016022946698506
52,28.152890614688506
53,29.15196646974759
54,18.648786769855533
55,26.828712394678746
56,27.52366958960097
57,19.726343198100068
58,22.04511632482577
59,19.48233211590024
60,19.171478625476308
61,14.903179131074548
62,14.291173710356984
63,15.688000851160218
64,16.39405716300495
65,16.18334339808665
66,17.785190159829792
67,16.448262370788648
68,17.812596299002934
69,16.77079659220969
70,17.09926997690222
71,23.63808475984832
72,24.048590620775762
73,21.363408470884423
74,30.67793325778564
75,28.511224485760295
76,26.861889401578374
77,29.534380815967943
78,22.739272802810014
79,23.101402138663794
80,21.102601472928768
81,19.739798194555988
82,21.976511080895012
83,21.946197952738764
84,18.92202396685013
85,19.47712751641548
86,19.144557671186362
87,21.61900589130694
88,20.24029630239299
89,17.784669987745147
90,17.77791571720065
91,17.089265452681584
92,20.385566151886103
93,22.02364420591222
94,19.593091002180902
95,22.96163564151128
96,23.716185553112318
97,22.311894997431256
98,24.52026708680411
99,29.497295741630793
100,32.74897959275255
101,28.73890353538676
102,16.098111116009854
103,18.08338924264844
104,16.641822463720946
105,16.30777100876029
106,19.089670422503907
107,21.181101277664844
108,23.623487172819498
109,16.115778727193483
110,15.46156419573036
111,16.327149850724663
112,15.377649596816617
113,17.700757338865138
114,21.34764514580715
115,16.92726978167336
116,19.6387680230548
117,20.31256189243761
118,22.61595364246651
119,20.623655775385195
120,21.895668708927076
121,20.838261076620093
122,19.0552863690055
123,25.92822463975464
124,23.564160494581905
125,29.881484308352256
126,23.11208188319253
127,26.778874430375872
128,28.573906720522224
129,24.56742167647598
130,26.92885633932584
131,25.31894675299212
132,30.422079880775364
133,22.38516998912082
134,20.409080111194857
135,20.69344128703905
136,19.293428007624726
137,26.449110859053206
138,20.809499171988605
139,21.93497066561026
140,22.025383180119412
141,26.48803083534463
142,25.84549253260448
143,18.355405991468764
144,22.4153828121555
145,17.473606508495287
146,20.1739537305049
147,21.31511931100915
148,19.70649729621038
149,19.251185396898936
150,15.364837889812259
151,17.490726234210573
152,17.217020892666834
153,19.80330503515249
154,21.920563270282752
155,20.216693332022416
156,21.14295677515537
157,22.351690339592654
158,19.002981027014204
159,22.01057412698603
160,20.713917787989445
161,27.19055583046692
162,15.89026835601642
163,16.11253748698857
164,16.641468293460388
165,17.286468489223697
166,17.156366509788324
167,21.0964557559119
168,28.033306467120767
169,25.35525571046868
170,24.527695696215673
171,27.762500442352923
172,18.215079175352496
173,19.24076949491271
174,17.978408118378145
175,20.80044393934586
176,21.73784830789829
177,21.77560803911801
178,22.029561774944316
179,20.67838123602281
180,20.62066342710434
181,19.945394994897995
182,21.430639746073826
183,23.30297749629487
184,22.7981822126199
185,26.12403263796444
186,20.756369389641662
187,22.590717421866863
188,26.443515430067077
189,23.844333125288195
190,27.068212765680165
191,21.727811750167863
192,20.69366431492602
193,21.179365544517434
194,18.470511468312502
195,23.102606951308672
196,21.393917381715724
197,24.45934306882162
198,21.767136642696723
199,21.055695581269795
200,24.71888125173279
201,23.261183826452367
202,27.275474153932553
203,19.60290197219677
204,17.40960926974302
205,18.191178846824222
206,16.576734101384464
207,16.00270953499319
208,18.05600202390501
209,15.776835224923001
210,17.248770412962735
211,17.851415117172344
212,18.98200470534941
213,19.34128184192909
214,20.385650029682992
215,18.098262395726643
216,19.38855778214677
217,21.079405370320774
218,19.83113796080283
219,18.875073118756067
220,20.370177285688637
221,21.06180923790706
222,21.595023051620714
223,22.15849893036333
224,22.204348450902188
225,21.01102150723497
226,20.301001932607544
227,20.688277021610844
228,21.824434872304472
229,19.82775637980655
230,19.658214471549456
231,18.250271882749228
232,17.596965847310933
233,20.241232932430215
234,20.02706845983731
235,20.536888444496125
236,20.991404292622
237,20.795066342720176
238,22.940599906168337
239,20.26135439287501
240,19.60154798805505
241,21.037323672101078
242,22.899105143117517
243,18.4186814577378
244,17.672270850832202
245,18.151938054947053
246,19.995144114732682
247,23.770939839025303
248,22.171033842572367
249,22.72753477898591
250,29.546500002238247
251,19.649811107017463
252,22.538698794686237
253,20.958013552621658
254,20.90376070506789
255,20.76023845820782
256,21.917155578832244
257,19.289821508725584
258,15.550218824880426
259,16.93038125326466
260,16.037720652380415
261,16.64757127821302
262,18.397405306066524
263,20.871458041948173
264,19.474831799560214
265,19.887407287269305
266,19.243554582600787
267,17.090664570652546
268,18.51826760638621
269,19.40456341387391
270,17.381056418287507
271,19.540406929373805
272,21.05579760989805
273,17.623084816932618
274,22.05324568159743
275,20.49837767508056
276,19.083210220793255
277,20.314564424890005
278,16.3889041288597
279,19.948753035843332
280,21.578771368518346
281,21.622303171432872
282,21.174664597531024
283,20.0418240580799
284,22.178783401204925
285,21.38784097603341
286,22.04260389812177
287,20.5076141167279
288,20.568423852586925
289,19.826432401306768
290,14.216155362385832
291,14.80634239136656
292,14.726811933348406
293,15.130133675044288
294,16.317455867695752
295,16.037954054118615
296,16.63363639993859
297,15.445884522062013
298,15.580101423002978
299,15.1393079227708
300,15.141211654308801
301,16.043408030796446
302,14.20365533688303
303,15.167088355408083
304,15.533953465945405
305,14.894672405985773
306,15.039517447074346
307,13.54589929318957
308,13.90266120066701
309,14.255334389218378
310,14.861062567925753
311,19.354383406668738
312,21.256865026413255
313,19.187928790896866
314,21.749825739432303
315,18.920556062817607
316,19.07967623340367
317,18.863686683097743
318,19.390839312462298
319,21.54334390452118
320,19.18919266873691
321,17.065553156296303
322,18.457336177590662
323,14.380460353516696
324,15.404011350174681
325,15.445778985318682
326,14.817024662811487
327,13.929576815721168
328,15.619465617145316
329,15.151757018356694
330,14.906427536179043
331,13.937189822805095
332,16.21470786086887
333,14.39521775528084
334,14.856395597638812
335,13.488352154763373
336,13.913945595347599
337,13.93658885146312
338,14.833898854323555
339,18.687059012707053
340,19.28317466722897
341,21.9045307584219
342,16.24610569651369
343,15.9110234344644
344,15.174069295036196
345,16.43860750210648
346,16.02902208404668
347,13.762996794772867
348,14.156098497686639
349,16.274330513549334
350,16.71823299352498
351,14.838520864904005
352,16.52385976128754
353,16.32998155321194
354,14.025784690915494
355,14.899260732245938
356,14.746479303103415
357,14.649577444794804
358,14.109096317118148
359,14.152902260141325
360,15.261905227345787
361,13.541865275759298
362,14.01094797990396
363,14.059009361470961
364,14.040946158747026
365,14.519090926936348
366,13.047510257650902
367,14.601635459185749
368,13.95221061981573
369,14.237892924680517
370,14.800455311384146
371,14.036005257092938
372,14.772385169011608
373,13.818486665998567
374,14.153409311355084
375,13.788650074170894
376,14.247687415042249
377,14.92561901390668
378,14.511764908972726
379,14.731449466503362
380,15.194669915443763
381,15.976162581225308
382,14.739893796720937
383,14.944931660539162
384,14.1880700432912
385,14.419292797648136
386,16.20729515936005
387,17.0347150478774
388,18.136051082803608
389,15.304831927354698
390,14.670691119034142
391,14.31324508860009
392,14.438992980785738
393,14.25980122918589
394,13.52555120611158
395,14.554239534497636
396,13.67266324158164
397,13.577670384289743
398,13.377843372195025
399,13.193294852309755
400,13.953365289046415
401,13.567018997951793
402,14.738223678412105
403,13.853409018182967
404,14.521975439428807
405,15.26345360214995
406,14.422611558395023
407,15.253653290572682
408,14.48549309130582
409,14.998910289929412
410,13.915829154348003
411,13.603294432916792
412,14.6164774340163
413,13.63328910063782
414,14.95857454604241
415,14.353918028007008
416,14.057812705227935
417,14.476165861846281
418,14.005201144467641
419,14.365284581196452
420,14.149422622615246
421,15.771768349226258
422,13.735859601142705
423,14.458640656144748
424,14.134959720106092
425,13.944004547219295
426,13.86888049612635
427,13.983134058057857
428,13.533801230399607
429,13.951274543759059
430,13.520879014905585
431,13.742115753981983
